6 4	1 2	6 3 -1 -1 -1 -1 -1 -1 
7 4	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 4	2 136	8 5 9 4 8 3 -1 -1 
9 4	1 135	9 5 8 4 9 3 -1 -1 
0 5	2 137	0 4 -1 -1 -1 -1 -1 -1 
1 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 5	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 5	1 3	6 4 -1 -1 -1 -1 -1 -1 
7 5	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 5	1 135	9 5 8 4 8 6 -1 -1 
9 5	2 136	8 5 9 4 9 6 -1 -1 
0 6	1 136	0 5 -1 -1 -1 -1 -1 -1 
1 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 6	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 6	1 4	6 5 -1 -1 -1 -1 -1 -1 
7 6	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 6	2 136	8 5 8 7 9 6 -1 -1 
9 6	1 135	9 5 9 7 8 6 -1 -1 
0 7	2 137	0 6 -1 -1 -1 -1 -1 -1 
1 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
2 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 7	1 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
5 7	1 6	6 7 -1 -1 -1 -1 -1 -1 
6 7	1 5	6 6 -1 -1 -1 -1 -1 -1 
7 7	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
8 7	1 135	8 8 9 7 8 6 -1 -1 
9 7	2 136	9 8 8 7 9 6 -1 -1 
0 8	1 136	0 7 -1 -1 -1 -1 -1 -1 
1 8	2 137	0 8 -1 -1 -1 -1 -1 -1 
2 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
3 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
4 8	2 136	4 9 -1 -1 -1 -1 -1 -1 
5 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
6 8	0 2147483647	-1 -1 -1 -1 -1 -1 -1 -1 
7 8	1 135	7 9 8 8 -1 -1 -1 -1 
8 8	2 136	9 8 8 7 8 9 7 8 
9 8	1 135	8 8 9 7 9 9 -1 -1 
0 9	2 137	0 8 -1 -1 -1 -1 -1 -1 
1 9	4 136	0 9 1 8 2 9 -1 -1 
2 9	1 135	3 9 -1 -1 -1 -1 -1 -1 
3 9	2 136	2 9 4 9 -1 -1 -1 -1 
4 9	1 135	3 9 5 9 -1 -1 -1 -1 
5 9	2 136	6 9 4 9 -1 -1 -1 -1 
6 9	1 135	7 9 5 9 -1 -1 -1 -1 
7 9	2 136	6 9 7 8 -1 -1 -1 -1 
8 9	1 135	7 9 8 8 -1 -1 -1 -1 
9 9	2 136	9 8 8 9 -1 -1 -1 -1 
